# RA Dec Distance Mag Spectrum
1.69245832 18.65214745 234.192037470726  7.85 A2          
1.69275977 62.67685081 231.481481481481  7.81 G8V         
1.69312491 -46.00746501 358.4229390681  8.38 F3V         
1.69315392 -52.93237494 209.205020920502  8.37 G8IV        
1.69322757 59.98515057 3125  8.95 B8          
1.69334931 07.90703156 294.117647058824  8.56 G5          
1.6935278 66.91058850 36.6568914956012  7.70 G5V         
1.69369406 36.55946130 102.774922918808  8.45 G0          
1.6938362 -02.95959819 354.609929078014  7.60 G5          
1.69423393 30.04713542 160.513643659711  5.97 K0III       
1.69428359 19.82365543 206.611570247934  8.04 K2          
1.6943051 46.81255203 180.18018018018  8.55 F0II        
1.6947822 -50.03860018 142.045454545455  6.63 A3V         
1.69509979 34.71080163 273.224043715847  8.82 G5          
1.69577724 -11.32366816 37.2717107715244  5.75 F5V...     
1.69599407 -27.97087779 91.324200913242  8.99 G2V         
1.69625436 42.61380692 12.643823492224  4.96 G2V         
1.69627977 49.30331101 102.249488752556  7.90 F8          
1.69665338 -60.78924102 113.765642775882  5.70 K2/K3III    
1.69732129 39.46767625 175.438596491228  8.23 A5          
1.69753149 45.22100438 54.0248514316586  8.60 G8V         
1.6978715 29.06645385 224.215246636771  8.42 A2          
1.6981812 -63.29489215 230.94688221709  8.91 A8/A9IV     
1.69848688 45.57726749 1052.63157894737  8.48 K1V         
1.69896557 01.90297801 68.212824010914  8.88 G0          
1.69918557 17.05811015 46.7289719626168 10.28 K8          
1.69928302 -85.79551123 250  8.65 K1III       
1.69958215 -34.83619792 326.797385620915  8.45 K0III       
1.69973981 32.05648776 248.756218905473  7.91 K0          
1.699875 -17.17882188 86.8055555555556  8.93 G2/G3V      
1.70014364 11.95237789 79.6812749003984  8.90 G0          
1.70056765 -19.19244230 121.951219512195  7.72 F3V         
1.7006356 -39.14744291 366.300366300366  8.14 K0III       
1.70080563 61.03825058 304.878048780488  6.69 B8IIIp (Si) 
1.70081359 -41.11801705 217.391304347826  8.66 A3Vn        
1.70083755 -36.83226421 93.3706816059757  5.70 A0V         
1.70095007 -04.94452666 228.310502283105  8.78 G5          
1.70095971 35.24576705 79.3021411578113  5.63 B9IV-V      
1.70107711 43.63999415 324.675324675325  7.21 A0          
1.70151198 -32.09084335 277.008310249307  7.97 G8III       
1.70156173 32.76712322 222.222222222222  8.64 G0          
1.7016477 29.50606787 265.25198938992  7.53 A2          
1.70169557 69.08601991 47.438330170778  7.53 F5          
1.7017803 -55.86549036 295.85798816568  7.81 K2III       
1.70216292 39.41220094 588.235294117647  7.68 M...        
1.70217719 -18.12632216 168.350168350168  8.91 F5V         
1.70227191 30.09594401 236.96682464455  8.39 F0          
1.70227664 -66.01766387 158.227848101266  8.83 K1III/IV    
1.70240155 -32.32685759 66.577896138482  5.25 K1II/III    
1.70260302 66.79234761 292.397660818713  6.96 K0          
1.70288064 02.30798937 125.470514429109  7.51 A2          
1.70317933 -79.91284388 153.374233128834  7.94 F0II/III    
1.70347886 -11.10510833 85.7632933104631  8.99 G0          
1.70349712 31.13962418 109.649122807018  8.70 F2          
1.7040485 -17.88883494 48.8997555012225  7.45 G2/G3V      
1.70491281 58.62775870 446.428571428571  6.35 B8III       
1.70541038 57.18533972 1851.85185185185  8.38 B9          
1.705679 68.04304624 136.239782016349  5.57 A0p SiSr    
1.70577558 -03.42457925 869.565217391304  8.30 F8          
1.70655596 -06.75480098 129.198966408269  8.05 F2          
1.70668792 32.96188784 438.59649122807  6.99 K2          
1.70696994 -02.16034152 95.7854406130268  7.95 F2          
1.70699432 -01.03699313 440.528634361233  8.49 A2          
1.70715695 -66.84266588 131.752305665349  7.97 F8IV/V      
1.70722569 79.33204412 86.8055555555556  8.34 G5          
1.70747171 15.77854670 190.839694656489  7.58 K0          
1.70774748 -78.24355290 537.634408602151  8.80 K2III       
1.7080975 -53.74057470 17.3520735727919  5.52 F8V         
1.70818807 49.99975881 2083.33333333333  8.41 K2          
1.70829091 -12.32053108 1250  8.40 F2IV/V      
1.70831938 20.27015091 7.46770218803674  5.24 K1V         
1.70859932 -19.35280626 325.732899022801  8.09 G6IV        
1.70888143 -08.65956083 184.842883548983  6.99 G5          
1.70993433 -20.17255176 333.333333333333  7.18 K2/K3III    
1.7099554 10.24460670 96.0614793467819  7.29 A2          
1.71020411 48.41646989 232.558139534884  7.69 B8          
1.71023246 60.54807263 320.51282051282  6.98 K2II        
1.7102749 -58.41305650 44.2673749446658  8.40 G6V         
1.71030191 40.37736879 377.358490566038  6.71 K0          
1.71036477 70.17366107 93.6329588014981  7.92 F8          
1.71136802 38.51548385 171.232876712329  7.22 G5          
1.71188557 -41.64730664 326.797385620915  8.35 G8III       
1.71195953 25.30292821 2325.58139534884  8.96 M0          
1.71208803 -03.69011692 369.0036900369  4.98 K3II-III    
1.71227592 41.31301000 203.252032520325  8.88 K2V         
1.71249345 63.89102989 279.329608938547  7.86 K0          
1.71370787 -54.69704773 134.770889487871  7.98 A1m...      
1.7137183 -25.89001545 34.3053173241853 11.65  
1.71388606 11.08585762 235.849056603774  8.39 F0          
1.71535329 -42.20310863 34.0715502555366 11.19 M:          
1.7153974 -64.90873577 409.83606557377  8.96 G8III       
1.71548024 70.62255881 86.0585197934596  5.18 B9V         
1.71548256 31.02728088 414.9377593361  7.57 K2          
1.71555502 -83.36709095 66.8896321070234  7.22 K0/K1III.. 
1.716038 58.11583391 111.482720178372  7.01 F2          
1.71619921 61.42109575 313.479623824451  6.33 B7II        
1.71637472 -35.52485807 952.380952380952  8.79 K1III       
1.71690902 -14.49150393 336.700336700337  7.69 K4III       
1.71697278 -54.85643185 173.010380622837  8.75 F5V         
1.71739928 12.56767218 251.889168765743  8.77 K2          
1.71742123 56.51278671 10000000  8.87 M2Ib        
1.71821963 -69.57251858 628.930817610063  8.92 K1/K2III    
1.71884277 -61.36218357 349.65034965035  8.26 K1III       
1.71962747 62.64348364 398.406374501992  8.27 B9V         
1.71975213 48.51677663 4166.66666666667  6.82 M2.5II      
1.7197862 -58.00966878 41.1522633744856  9.13 K2V         
1.72059509 -21.61563186 45.2284034373587 10.12  
1.72063785 -21.61974631 32.7011118378025  8.23 K0V         
1.72063856 12.95476007 164.744645799012  8.60 F8          
1.72073166 67.01428070 1010.10101010101  8.96 A2          
1.72100268 27.84218426 20.7856994387861 10.40 K0          
1.72121902 45.32263641 55.4323725055432  6.33 K2IV        
1.72176333 21.50030413 699.300699300699  8.92 K2          
1.7221493 60.55137091 280.112044817927  5.78 B8IIIn      
1.72231375 59.75247924 4000  8.89 A0          
1.72231936 -11.07685983 105.820105820106  8.80 F5V         
1.7223406 04.32351508 11.2536574386676 10.93 M2V:        
1.72260446 59.63288280 151.745068285281  6.57 K1III       
1.72295228 -00.57246130 270.27027027027  8.27 G5          
1.72451506 -56.23447075 163.934426229508  7.97 K0III       
1.72487069 74.74227551 2272.72727272727  7.57 K5          
1.72557659 -38.49525698 456.62100456621  8.53 K0III       
1.72563971 -19.40356439 68.7285223367698  8.43 F7V         
1.72577463 -22.73466543 330.03300330033  8.87 K1III       
1.7267286 51.51582552 259.067357512953  6.66 K5          
1.72736421 05.74549241 334.448160535117  7.57 K0          
1.72743718 52.88578953 418.410041841004  6.76 A7II        
1.72749919 28.05599931 49.4315373208107 10.61 K5          
1.72767091 50.68876550 219.78021978022  4.01 B2Vpe       
1.72783638 28.05270629 29.6912114014252 11.73 K5          
1.72812403 63.82481469 13.4318334452653  8.42 K5V         
1.72849821 14.70217551 239.808153477218  8.89 A3          
1.72915428 09.56877399 47.1698113207547  8.51 K0          
1.72963943 -50.64126304 239.234449760766  7.99 K3III       
1.7296958 00.90252092 144.717800289436  7.92 G5          
1.72973825 55.87753548 170.068027210884  6.94 A2          
1.73000698 74.60454680 151.285930408472  6.59 G5          
1.73057046 -37.27408104 323.624595469256  8.84 K0III       
1.73059676 32.19201138 141.242937853107  6.32 G8III-IV SB 
1.73103704 -08.65768556 279.329608938547  8.08 G5          
1.73108616 03.59000012 364.963503649635  8.28 K0          
1.73110542 -05.51768588 202.020202020202  8.65 K0          
1.73127681 -07.47925241 265.25198938992  7.73 A0          
1.73140876 49.65644871 578.034682080925  7.43 B9          
1.7318917 -04.76543961 219.78021978022  6.20 K0          
1.73201393 -13.15010690 694.444444444444  8.62 G8III       
1.73225633 32.74010920 109.649122807018  8.48 G0          
1.73246332 -30.72728053 348.432055749129  8.62 A3V         
1.73331233 -00.16887558 260.416666666667  8.80 G5          
1.73345481 11.71721195 91.743119266055  8.74 F5          
1.73408953 09.49684801 534.75935828877  8.37 F0          
1.73475762 -15.93955597 3.6473720684247  3.49 G8V         
1.73489273 43.24022916 222.222222222222  7.89 K0          
1.73593913 38.52195902 364.963503649635  7.84 G5          
1.73656044 61.84980336 621.11801242236  7.31 F5Ia        
1.73714484 48.21134059 251.256281407035  7.01 B9          
1.73725794 54.88648394 44.6827524575514  7.27 F8          
1.73750506 -50.09921951 249.376558603491  8.78 Am          
1.73752837 09.48424502 70.0770847932726  7.15 F5...      
1.73763131 70.90173795 189.393939393939  8.81 A0          
1.73771483 09.56978776 306.748466257669  8.62 G5          
1.73830941 57.53666151 79.1765637371338  6.18 A3V         
1.73871096 02.61557976 117.785630153121  8.47 F5          
1.73910883 -31.61856429 448.430493273543  8.80 K1III       
1.73926603 53.18910998 602.409638554217  8.27 A2          
1.73956353 -20.59540467 57.8368999421631  8.11 G3V         
1.73965739 32.51604103 71.6845878136201  6.73 A3          
1.7397659 37.66840205 343.642611683849  7.19 A0          
1.7398354 -45.61220605 133.333333333333  8.81 F7V         
1.74031409 14.05662416 235.849056603774  8.64 K0          
1.74070361 46.13976854 165.562913907285  6.32 K5III       
1.74135214 -33.84248655 47.4158368895211  8.74 G6V         
1.74188101 39.95865673 129.032258064516  7.81 F5          
1.74248287 -61.01869036 178.25311942959  6.79 Ap Si       
1.74329944 -45.25522679 327.868852459016  8.08 G8III       
1.74332355 03.22373927 512.820512820513  6.73 K0          
1.74354925 -34.40602089 256.410256410256  6.82 K3III       
1.74366819 -16.83219498 398.406374501992  8.79 K2III       
1.74407725 36.93842248 137.174211248285  7.30 A2          
1.74416878 -51.02055156 158.227848101266  7.69 K0III       
1.74447226 -11.50795953 220.264317180617  8.34 K1III       
1.74456299 -58.77175813 377.358490566038  8.67 K0III       
1.74507644 62.96617937 200.803212851406  8.58 G8V         
1.74546397 -06.76617551 164.203612479475  6.45 G0          
1.74553752 -06.66923806 182.149362477231  8.07 F0          
1.74575374 75.87225281 115.340253748558  7.26 F0          
1.74611804 -49.49125827 137.931034482759  8.50 F8/G0V      
1.74615304 57.08922153 171.821305841924  6.25 A2V         
1.746284 -20.15090486 174.825174825175  8.83 F6/F7V      
1.7465787 25.79669722 83.6820083682008  7.84 A3          
1.74753182 28.45815398 247.524752475248  7.50 A0          
1.74819021 19.85682008 179.533213644524  8.44 F0          
1.74846355 -32.82676398 1136.36363636364  8.46 K1III       
1.74857091 -43.64562275 471.698113207547  8.49 F2/F3IV/V   
1.74884794 20.08340568 32.5626831650928  6.27 G5IV        
1.74932785 -28.72636081 176.678445229682  6.95 M2III       
1.75014072 69.50250095 187.96992481203  7.02 G5          
1.75015448 58.79129576 219.78021978022  8.76 K0III       
1.75050051 -31.38587807 108.695652173913  7.66 A8IV...    
1.75069581 43.70637137 248.138957816377  7.87 F0...       
1.75138114 02.50318862 138.504155124654  7.19 K0          
1.75184006 28.73472606 259.74025974026  7.89 M...        
1.75225618 -14.56227793 213.219616204691  7.20 K0III       
1.75254552 71.89036008 4761.90476190476  8.20 K0          
1.75301863 71.05115571 934.579439252336  8.64 A0          
1.75311652 -60.38810493 218.340611353712  8.70 G8III       
1.75359997 56.64328107 288.184438040346  8.27 K0III-IV    
1.75449981 -15.89525017 70.0280112044818  8.51 G1/G2V      
1.7547621 -31.89154828 118.063754427391  8.97 G0V         
1.75496752 46.53498099 24.7341083353945 11.42 M:          
1.75552616 -45.08125720 125.786163522013  8.32 F6V         
1.75568773 35.71247762 95.8772770853308  7.51 A5          
1.75586494 -39.95599951 32.1750321750322 11.39  
1.7559501 -03.16902086 666.666666666667  7.38 M...        
1.75655241 09.15764102 79.1765637371338  4.26 K0III       
1.75662729 -77.35691787 139.082058414465  7.35 F5III/IV    
1.75692568 -21.98706973 283.28611898017  8.38 K0/K1III.. 
1.757464 -36.10655550 806.451612903226  8.61 G8III/IV    
1.75780534 34.86298075 175.746924428822  8.75 G5          
1.75830929 44.80637221 116.959064327485  8.77 F2III       
1.75921308 -26.39710291 296.73590504451  7.67 M1III       
1.75926923 27.11910759 161.812297734628  8.40 K2          
1.76073734 -25.05243403 27.4273176083379  5.29 F2IV        
1.7618136 08.55929739 186.219739292365  6.55 A2p...      
1.76217838 03.66724627 127.388535031847  6.99 A3          
1.76263377 46.70116815 286.532951289398  7.99 G5V         
1.76267275 33.85189831 193.050193050193  8.52 A0          
1.76380335 25.03330225 606.060606060606  8.91 A2          
1.76385258 26.39968173 160  8.74 F8IV        
1.76393834 -01.92656191 290.697674418605  8.22 G5          
1.76406508 -11.32948955 40.8329930583912 10.13 K5          
1.76478984 -80.30067621 33.3778371161549  9.48 K5          
1.76527887 03.41757837 160.25641025641  6.83 A5          
1.76559853 36.18842640 250.62656641604  8.79 G5          
1.76603253 -04.22857946 124.53300124533  8.08 G5          
1.76607258 -71.64441840 335.570469798658  8.80 K2III       
1.7661442 62.93683765 250.62656641604  8.99 B9V         
1.76646271 -05.73322696 156.25  5.37 K4III       
1.76649156 59.73301661 980.392156862745  7.69 G8III-IV    
1.76668349 -43.91341286 51.5463917525773  8.71 G3V         
1.76694289 -27.34872151 43.1778929188256  6.38 F2V         
1.76696008 29.16435410 285.714285714286  8.46 K0          
1.76727575 55.33192284 432.900432900433  8.70 B1II        
1.76746271 39.61129199 245.700245700246  7.93 K5          
1.76802765 61.22827561 10000000  8.83 B5Iab       
1.76831278 -50.81621317 208.333333333333  5.49 M3III       
1.76837191 -53.52218065 57.0125427594071  5.04 A1V         
1.76905267 53.60774574 304.878048780488  8.84 B0          
1.7691997 80.25369961 456.62100456621  7.55 K5          
1.76936054 74.82275959 112.866817155756  8.43 F5          
1.76972512 22.44871620 141.843971631206  8.95 F8          
1.76980616 39.63683128 128.205128205128  8.85 F5          
1.7700011 -45.29103812 89.4454382826476  8.37 F5V         
1.7703806 33.72182305 131.578947368421  8.54 F2          
1.77046401 -42.38187510 598.802395209581  8.11 M1III       
1.77052878 06.53615326 126.103404791929  8.77 G0          
1.77197969 43.70570255 502.51256281407  7.48 A0          
1.77209374 40.98334432 74.2942050520059  7.87 F5          
1.77327319 61.25825645 10000000  8.48 B6Iab       
1.77395392 -67.69963280 469.483568075117  8.83 G8III/IV    
1.77433696 -13.50122217 249.376558603491  8.10 G8III/IV    
1.77483945 29.55034830 123.152709359606  8.82 F5V         
1.77514437 05.95352578 409.83606557377  8.91 K2          
1.77533316 -10.59793798 273.972602739726  7.52 G5          
1.77553755 -02.34068059 436.681222707424  8.45 G0          
1.77646339 17.41269320 216.919739696312  6.55 A9III       
1.77663016 41.55197082 239.808153477218  7.96 G5          
1.77709589 -74.73900851 86.1326442721792  7.35 G8IV        
1.77741628 12.41195514 23.0574129582661  8.91 K5          
1.77755718 45.69929092 311.526479750779  8.65 G0          
1.77760341 30.79394894 123.915737298637  8.33 F7IV        
1.77761106 -61.39094956 126.103404791929  7.69 F5V         
1.77793871 -43.31947241 244.498777506112  8.34 K1III       
1.77800838 -39.94432091 262.46719160105  8.41 A7V         
1.77820857 -24.01420928 130.378096479791  8.10 K0IV        
1.77884208 38.92777602 167.785234899329  8.95 F8          
